Time,LFHD_X,LFHD_Y,LFHD_Z,RFHD_X,RFHD_Y,RFHD_Z,LBHD_X,LBHD_Y,LBHD_Z,RBHD_X,RBHD_Y,RBHD_Z,C7_X,C7_Y,C7_Z,T10_X,T10_Y,T10_Z,CLAV_X,CLAV_Y,CLAV_Z,STRN_X,STRN_Y,STRN_Z,RBAK_X,RBAK_Y,RBAK_Z,LSHO_X,LSHO_Y,LSHO_Z,LUPA_X,LUPA_Y,LUPA_Z,LELB_X,LELB_Y,LELB_Z,LFRM_X,LFRM_Y,LFRM_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,LFIN_X,LFIN_Y,LFIN_Z,RSHO_X,RSHO_Y,RSHO_Z,RUPA_X,RUPA_Y,RUPA_Z,RELB_X,RELB_Y,RELB_Z,RFRM_X,RFRM_Y,RFRM_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,RFIN_X,RFIN_Y,RFIN_Z,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LTIB_X,LTIB_Y,LTIB_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LTOE_X,LTOE_Y,LTOE_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RTIB_X,RTIB_Y,RTIB_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RTOE_X,RTOE_Y,RTOE_Z
0,44.6835,173.177,1598.93,-99.6335,173.509,1582.76,36.2501,329.798,1515.91,-69.2161,336.502,1509.37,5.36975,346.308,1396.87,32.8728,396.681,1132.32,-19.5136,190.055,1305.06,-9.31377,137.634,1105.41,-51.6148,426.599,1286.5,168.705,257.082,1372.66,292.027,274.162,1247.53,378.38,286.69,1131.93,327.006,213.693,1056.77,205.056,172.136,1011.37,258.821,152.859,958.243,215.279,80.0076,987.487,-166.119,317.728,1344.88,-265.142,447.07,1210.54,-309.706,495.313,1119.67,-304.958,396.435,973.579,-244.833,336.96,946.804,-292.947,371.277,897.834,-295.103,282.152,893.513,143.644,268.673,919.623,-74.4159,264.635,926.725,61.8765,442.774,1009.85,-3.38832,445.647,1006.74,197.319,441.446,566.247,195.288,486.746,480.281,173.321,663.455,578.742,148.3,802.188,654.454,87.4717,783.194,715.527,124.92,945.608,542.404,-127.954,276.577,636.293,-85.7439,210.817,455.089,-90.4183,196.523,337.917,-25.4906,192.33,87.3972,28.8983,257.327,54.7585,16.3169,14.9749,56.1572
0.00416666666666667,44.9791,173.444,1595.59,-99.4121,173.438,1579.97,35.9459,329.463,1511.36,-69.567,336.053,1505.37,3.44425,345.524,1394.39,32.9376,397.984,1130.79,-19.2316,189.125,1300.29,-8.94019,138.388,1100.08,-54.0328,426.102,1284.35,169.024,256.961,1368.58,291.94,277.221,1243.28,378.199,291.956,1127.78,329.224,219.489,1050.7,208.903,176.885,1002.62,263.766,159.482,950.279,221.247,85.5281,977.621,-167.69,315.548,1340.29,-268.005,442.206,1204.01,-313.9,487.436,1111.84,-307.625,386.121,967.026,-246.526,327.097,942.064,-295.087,360.242,892.347,-296.186,271.028,889.452,142.237,270.192,915.666,-75.9216,267.69,924.135,63.4106,445.855,1005.98,-2.89119,448.421,1003.99,199.498,433.696,560.476,198.082,474.722,474.762,175.928,648.898,575.007,150.102,787.273,653.136,89.5375,767.534,714.512,125.769,931.596,542.241,-128.173,275.494,637.454,-85.3112,206.387,458.751,-89.4402,199.733,339.729,-24.239,210.671,89.2599,29.6268,277.343,56.7485,17.1583,34.2886,53.2933
0.00833333333333333,45.2986,173.696,1592.61,-99.1596,173.357,1577.5,35.687,329.164,1507.27,-69.8696,335.631,1501.78,1.68155,344.789,1392.18,32.9287,399.203,1129.47,-18.8761,188.266,1296,-8.49835,139.14,1095.26,-56.3437,425.61,1282.47,169.349,256.968,1364.92,291.832,280.355,1239.49,377.956,297.301,1124.12,331.308,225.377,1045.18,212.587,181.72,994.561,268.463,166.199,942.959,227.044,91.1757,968.484,-169.095,313.427,1336.2,-270.692,437.323,1198.01,-317.824,479.546,1104.67,-309.917,375.732,961.393,-247.863,317.243,938.242,-296.853,349.044,887.804,-296.839,259.832,886.454,140.984,271.759,912.069,-77.4209,270.647,921.799,65.0062,448.725,1002.49,-2.27947,451.074,1001.57,201.582,425.461,555.535,200.564,462.296,469.985,178.302,634.464,571.382,151.8,772.824,651.364,91.5031,752.735,713.132,126.615,917.481,540.927,-128.387,275.29,638.224,-84.9008,203.865,461.369,-88.5826,204.405,340.924,-23.1775,229.219,90.8446,30.2607,297.46,58.498,17.8582,53.8188,50.8111
0.0125,45.642,173.933,1589.97,-98.8763,173.267,1575.33,35.4735,328.903,1503.64,-70.1238,335.234,1498.6,0.081821,344.104,1390.23,32.8461,400.339,1128.36,-18.4469,187.478,1292.18,-7.98822,139.889,1090.95,-58.547,425.125,1280.86,169.682,257.104,1361.67,291.701,283.563,1236.16,377.652,302.723,1120.94,333.256,231.356,1040.24,216.109,186.639,987.203,272.914,173.01,936.284,232.67,96.95,960.076,-170.335,311.365,1332.59,-273.204,432.423,1192.57,-321.479,471.643,1098.16,-311.835,365.27,956.681,-248.843,307.4,935.341,-298.244,337.684,884.203,-297.061,248.565,884.518,139.885,273.373,908.835,-78.9129,273.505,919.717,66.6597,451.383,999.391,-1.55469,453.604,999.494,203.567,416.745,551.421,202.735,449.471,465.953,180.441,620.156,567.867,153.394,758.843,649.139,93.3675,738.797,711.385,127.458,903.261,538.466,-128.592,275.975,638.598,-84.5139,203.268,462.936,-87.8451,210.527,341.502,-22.3032,247.975,92.154,30.8019,317.677,60.0089,18.42,73.5676,48.7019
0.0166666666666667,46.0092,174.156,1587.69,-98.562,173.167,1573.48,35.3056,328.679,1500.47,-70.3295,334.864,1495.85,-1.35454,343.471,1388.55,32.69,401.391,1127.45,-17.9444,186.759,1288.84,-7.40978,140.635,1087.16,-60.6415,424.645,1279.5,170.022,257.368,1358.84,291.548,286.847,1233.3,377.287,308.223,1118.25,335.071,237.426,1035.85,219.468,191.642,980.542,277.116,179.913,930.254,238.124,102.85,952.398,-171.409,309.363,1329.48,-275.542,427.506,1187.68,-324.865,463.73,1092.31,-313.378,354.737,952.891,-249.468,297.569,933.361,-299.26,326.166,881.547,-296.855,237.233,883.646,138.943,275.027,905.968,-80.3944,276.262,917.888,68.3608,453.825,996.682,-0.721516,456.007,997.749,205.449,407.56,548.132,204.596,436.26,462.668,182.347,605.987,564.465,154.882,745.33,646.464,95.1276,725.72,709.269,128.299,888.931,534.865,-128.774,277.566,638.564,-84.1529,204.628,463.443,-87.2234,218.066,341.462,-21.6089,266.938,93.196,31.2558,337.992,61.2873,18.8515,93.536,46.9466
0.0208333333333333,46.4003,174.363,1585.76,-98.2169,173.059,1571.94,35.1836,328.492,1497.75,-70.4864,334.519,1493.5,-2.62713,342.892,1387.14,32.4604,402.356,1126.75,-17.369,186.11,1285.97,-6.76301,141.376,1083.88,-62.6249,424.17,1278.41,170.369,257.763,1356.42,291.373,290.205,1230.89,376.862,313.798,1116.05,336.751,243.585,1032.03,222.663,196.728,974.58,281.07,186.905,924.87,243.402,108.872,945.451,-172.318,307.421,1326.86,-277.706,422.572,1183.33,-327.982,455.81,1087.12,-314.548,344.142,950.022,-249.739,287.757,932.301,-299.899,314.5,879.836,-296.222,225.844,883.837,138.16,276.711,903.477,-81.8595,278.916,916.314,70.0881,456.048,994.376,0.209738,458.272,996.34,207.218,397.926,545.662,206.152,422.685,460.136,184.019,591.978,561.182,156.262,732.288,643.341,96.7775,713.504,706.78,129.14,874.483,530.143,-128.915,280.089,638.111,-83.8206,207.977,462.893,-86.7055,226.959,340.809,-21.0809,286.109,93.987,31.6314,358.404,62.3458,19.1652,113.721,45.5142
0.025,46.8151,174.556,1584.17,-97.8412,172.94,1570.71,35.108,328.341,1495.5,-70.5939,334.201,1491.56,-3.73596,342.37,1385.99,32.1579,403.233,1126.25,-16.7213,185.529,1283.58,-6.04802,142.11,1081.1,-64.494,423.699,1277.58,170.721,258.288,1354.42,291.177,293.636,1228.94,376.379,319.448,1114.33,338.297,249.83,1028.76,225.693,201.895,969.315,284.774,193.981,920.134,248.499,115.013,939.236,-173.067,305.539,1324.72,-279.7,417.623,1179.52,-330.833,447.892,1082.59,-315.345,333.497,948.073,-249.658,277.971,932.163,-300.16,302.698,879.069,-295.164,214.412,885.09,137.539,278.409,901.379,-83.299,281.461,914.993,71.8061,458.045,992.49,1.22051,460.386,995.266,208.858,387.879,544,207.407,408.782,458.364,185.46,578.161,558.023,157.528,719.716,639.773,98.3082,702.148,703.907,129.983,859.91,524.333,-128.989,283.565,637.229,-83.5164,213.319,461.322,-86.2698,237.109,339.56,-20.6997,305.481,94.5532,31.9407,378.905,63.2056,19.3787,134.111,44.3647
0.0291666666666667,47.2534,174.733,1582.94,-97.4352,172.813,1569.79,35.0796,328.225,1493.7,-70.6513,333.908,1490.04,-4.68204,341.912,1385.1,31.7835,404.019,1125.93,-16.0024,185.013,1281.65,-5.26514,142.831,1078.83,-66.2449,423.231,1276.99,171.079,258.945,1352.83,290.96,297.141,1227.45,375.839,325.17,1113.08,339.711,256.156,1026.06,228.557,207.138,964.749,288.226,201.132,916.044,253.408,121.265,933.756,-173.658,303.716,1323.07,-281.526,412.661,1176.26,-333.419,439.986,1078.71,-315.773,322.819,947.044,-249.229,268.227,932.947,-300.039,290.784,879.247,-293.688,202.959,887.401,137.081,280.096,899.695,-84.7007,283.89,913.924,73.4628,459.811,991.044,2.2817,462.33,994.526,210.349,377.471,543.134,208.368,394.601,457.362,186.673,564.576,554.996,158.676,707.616,635.766,99.7082,691.641,700.633,130.834,845.202,517.481,-128.967,288.002,635.925,-83.232,220.599,458.811,-85.8878,248.397,337.754,-20.4413,325.048,94.9308,32.1969,399.486,63.8971,19.5126,154.687,43.4533
0.0333333333333333,47.7149,174.895,1582.06,-96.9992,172.677,1569.17,35.0994,328.143,1492.35,-70.6579,333.641,1488.91,-5.46805,341.522,1384.47,31.3386,404.71,1125.81,-15.2137,184.559,1280.19,-4.41512,143.535,1077.05,-67.8739,422.764,1276.64,171.44,259.736,1351.64,290.723,300.718,1226.41,375.246,330.96,1112.32,340.994,262.558,1023.91,231.253,212.453,960.879,291.426,208.348,912.602,258.119,127.618,929.009,-174.097,301.951,1321.91,-283.188,407.69,1173.53,-335.744,432.104,1075.48,-315.837,312.132,946.927,-248.46,258.543,934.648,-299.535,278.785,880.366,-291.802,191.517,890.763,136.788,281.744,898.45,-86.0498,286.191,913.102,74.9914,461.343,990.057,3.35227,464.084,994.116,211.669,366.769,543.055,209.043,380.207,457.138,187.665,551.266,552.11,159.699,695.986,631.322,100.964,681.97,696.936,131.697,830.352,509.652,-128.826,293.379,634.227,-82.9493,229.689,455.492,-85.5277,260.689,335.455,-20.2794,344.792,95.1648,32.4121,420.136,64.46,19.5883,175.424,42.7346
0.0375,48.1992,175.04,1581.52,-96.5339,172.533,1568.85,35.1687,328.095,1491.44,-70.6123,333.401,1488.19,-6.09882,341.208,1384.08,30.8246,405.303,1125.87,-14.3568,184.163,1279.19,-3.4992,144.213,1075.76,-69.3781,422.297,1276.53,171.804,260.662,1350.86,290.466,304.365,1225.82,374.602,336.813,1112.02,342.149,269.027,1022.3,233.78,217.834,957.701,294.372,215.614,909.806,262.621,134.059,924.996,-174.39,300.245,1321.22,-284.692,402.713,1171.33,-337.815,424.262,1072.89,-315.542,301.467,947.711,-247.358,248.941,937.262,-298.646,266.74,882.419,-289.519,180.121,895.165,136.655,283.32,897.672,-87.33,288.35,912.519,76.3137,462.64,989.545,4.37938,465.628,994.033,212.794,355.849,543.751,209.441,365.676,457.702,188.442,538.272,549.372,160.591,684.821,626.444,102.063,673.108,692.782,132.576,815.356,500.92,-128.546,299.645,632.193,-82.6417,240.389,451.543,-85.1585,273.851,332.766,-20.1886,364.695,95.3066,32.5945,440.838,64.9416,19.6261,196.291,42.1666
0.0416666666666667,48.7059,175.17,1581.32,-96.0401,172.381,1568.83,35.2886,328.077,1490.97,-70.5135,333.186,1487.86,-6.58172,340.975,1383.95,30.2432,405.794,1126.11,-13.4335,183.82,1278.63,-2.51929,144.855,1074.95,-70.7564,421.826,1276.63,172.167,261.724,1350.46,290.192,308.08,1225.67,373.912,342.722,1112.18,343.177,275.553,1021.25,236.135,223.272,955.211,297.067,222.912,907.652,266.902,140.571,921.713,-174.548,298.596,1320.99,-286.045,397.734,1169.65,-339.637,416.479,1070.92,-314.9,290.858,949.382,-245.935,239.45,940.776,-297.374,254.692,885.397,-286.852,168.817,900.588,136.674,284.787,897.386,-88.5243,290.35,912.16,77.3474,463.711,989.513,5.30033,466.945,994.27,213.702,344.799,545.213,209.571,351.094,459.058,189.012,525.629,546.788,161.348,674.112,621.131,102.991,665.021,688.135,133.474,800.212,491.371,-128.12,306.715,629.912,-82.2798,252.445,447.183,-84.7551,287.761,329.819,-20.1457,384.729,95.4114,32.7477,461.574,65.3957,19.644,217.254,41.7136
0.0458333333333333,49.2343,175.283,1581.45,-95.5186,172.224,1569.11,35.4606,328.088,1490.93,-70.3602,332.997,1487.92,-6.92675,340.827,1384.07,29.5958,406.18,1126.53,-12.4458,183.521,1278.51,-1.47803,145.448,1074.61,-72.0096,421.351,1276.95,172.529,262.92,1350.45,289.9,311.861,1225.96,373.18,348.68,1112.79,344.081,282.122,1020.73,238.319,228.757,953.398,299.512,230.221,906.135,270.949,147.135,919.154,-174.579,297.002,1321.23,-287.253,392.76,1168.49,-341.222,408.772,1069.57,-313.921,280.345,951.917,-244.206,230.103,945.174,-295.721,242.692,889.281,-283.822,157.655,907.006,136.828,286.111,897.613,-89.6161,292.171,912.006,78.0161,464.571,989.954,6.04654,468.025,994.819,214.376,333.708,547.43,209.444,336.553,461.205,189.382,513.361,544.36,161.964,663.844,615.381,103.739,657.662,682.953,134.39,784.921,481.094,-127.549,314.476,627.498,-81.8383,265.576,442.656,-84.3007,302.317,326.769,-20.1319,404.867,95.5355,32.87,482.326,65.8805,19.6573,238.281,41.3456
0.05,49.7837,175.38,1581.92,-94.9705,172.063,1569.67,35.6859,328.126,1491.3,-70.1512,332.834,1488.34,-7.1465,340.765,1384.44,28.8837,406.459,1127.13,-11.3957,183.262,1278.81,-0.378902,145.977,1074.72,-73.1405,420.867,1277.48,172.885,264.25,1350.81,289.591,315.703,1226.67,372.409,354.676,1113.84,344.866,288.721,1020.73,240.331,234.28,952.25,301.713,237.518,905.246,274.748,153.729,917.307,-174.493,295.458,1321.91,-288.323,387.796,1167.82,-342.579,401.16,1068.8,-312.621,269.969,955.286,-242.189,220.936,950.433,-293.695,230.795,894.049,-280.45,146.691,914.388,137.097,287.26,898.362,-90.5896,293.794,912.033,78.2598,465.242,990.843,6.54929,468.864,995.672,214.805,322.667,550.387,209.071,322.142,464.131,189.557,501.481,542.087,162.436,653.997,609.189,104.3,650.973,677.192,135.322,769.477,470.18,-126.847,322.8,625.084,-81.3027,279.508,438.214,-83.7881,317.431,323.791,-20.1328,425.076,95.7342,32.9551,503.072,66.4578,19.6785,259.343,41.0392
0.0541666666666667,50.3532,175.462,1582.7,-94.3969,171.9,1570.51,35.9658,328.187,1492.07,-69.8852,332.696,1489.13,-7.2558,340.787,1385.05,28.1075,406.628,1127.92,-10.2854,183.035,1279.52,0.773792,146.428,1075.26,-74.1547,420.372,1278.21,173.234,265.71,1351.52,289.266,319.603,1227.8,371.604,360.701,1115.32,345.534,295.332,1021.25,242.173,239.827,951.75,303.676,244.778,904.972,278.288,160.33,916.158,-174.301,293.961,1323.01,-289.265,382.85,1167.63,-343.722,393.66,1068.6,-311.018,259.773,959.455,-239.902,211.986,956.519,-291.307,219.059,899.673,-276.762,135.982,922.69,137.45,288.211,899.631,-91.4307,295.195,912.214,78.0442,465.755,992.145,6.74664,469.468,996.812,214.985,311.763,554.063,208.463,307.949,467.815,189.543,489.991,539.961,162.763,644.539,602.549,104.671,644.883,670.808,136.261,753.869,458.719,-126.034,331.551,622.81,-80.6713,293.993,434.105,-83.2184,333.025,321.055,-20.1392,445.32,96.0608,32.9932,523.792,67.1927,19.7181,280.417,40.7774
0.0583333333333333,50.9419,175.528,1583.8,-93.7989,171.738,1571.62,36.3013,328.269,1493.23,-69.5615,332.583,1490.27,-7.27123,340.886,1385.9,27.268,406.688,1128.89,-9.11738,182.833,1280.61,1.97495,146.784,1076.22,-75.0597,419.863,1279.14,173.572,267.293,1352.56,288.926,323.554,1229.33,370.769,366.742,1117.21,346.09,301.936,1022.27,243.846,245.387,951.875,305.413,251.974,905.296,281.56,166.912,915.687,-174.015,292.505,1324.52,-290.086,377.928,1167.9,-344.665,386.289,1068.93,-309.133,249.8,964.383,-237.369,203.293,963.395,-288.573,207.541,906.117,-272.786,125.586,931.864,137.851,288.945,901.4,-92.1275,296.356,912.522,77.3674,466.136,993.81,6.59066,469.849,998.223,214.919,301.077,558.427,207.632,294.053,472.221,189.341,478.883,537.968,162.944,635.433,595.454,104.853,639.312,663.762,137.197,738.076,446.798,-125.137,340.595,620.812,-79.9528,308.826,430.546,-82.5991,349.031,318.722,-20.1461,465.565,96.5661,32.9726,544.463,68.1536,19.7849,301.487,40.5503
0.0625,51.5488,175.58,1585.2,-93.1778,171.579,1573,36.6929,328.368,1494.76,-69.1794,332.496,1491.74,-7.21051,341.053,1386.99,26.3657,406.638,1130.05,-7.8942,182.649,1282.08,3.21879,147.031,1077.59,-75.8655,419.335,1280.27,173.896,268.992,1353.93,288.569,327.549,1231.24,369.907,372.785,1119.48,346.536,308.514,1023.77,245.355,250.945,952.6,306.935,259.081,906.197,284.557,173.45,915.869,-173.645,291.083,1326.42,-290.794,373.038,1168.63,-345.422,379.06,1069.78,-306.988,240.091,970.023,-234.614,194.897,971.012,-285.514,196.299,913.338,-268.55,115.561,941.852,138.259,289.45,903.635,-92.6713,297.258,912.932,76.2607,466.41,995.781,6.05384,470.024,999.884,214.619,290.678,563.439,206.592,280.525,477.301,188.956,468.143,536.09,162.983,626.629,587.896,104.85,634.168,656.023,138.115,722.066,434.501,-124.189,349.81,619.21,-79.1615,323.85,427.711,-81.9409,365.379,316.924,-20.1527,485.773,97.2992,32.8815,565.064,69.4118,19.8877,322.545,40.3555
0.0666666666666667,52.1729,175.618,1586.89,-92.5351,171.426,1574.63,37.1413,328.482,1496.63,-68.7386,332.433,1493.53,-7.09173,341.273,1388.32,25.4016,406.481,1131.39,-6.61885,182.478,1283.9,4.499,147.153,1079.34,-76.5846,418.782,1281.59,174.203,270.797,1355.59,288.197,331.579,1233.51,369.02,378.818,1122.13,346.878,315.046,1025.74,246.704,256.49,953.892,308.256,266.074,907.649,287.278,179.92,916.673,-173.2,289.686,1328.68,-291.398,368.187,1169.78,-346.012,371.984,1071.11,-304.608,230.684,976.326,-231.662,186.837,979.315,-282.157,185.387,921.289,-264.085,105.96,952.589,138.634,289.721,906.286,-93.058,297.889,913.424,74.7865,466.595,998.001,5.1336,470.015,1001.77,214.099,280.627,569.047,205.358,267.426,482.99,188.393,457.749,534.3,162.883,618.07,579.872,104.672,629.349,647.565,138.999,705.795,421.907,-123.217,359.086,618.102,-78.3124,338.954,425.718,-81.2564,381.996,315.765,-20.1614,505.907,98.3072,32.7096,585.567,71.0419,20.0347,343.592,40.1967
0.0708333333333333,52.8134,175.644,1588.85,-91.8721,171.283,1576.51,37.6462,328.607,1498.82,-68.2392,332.394,1495.61,-6.93256,341.529,1389.89,24.3771,406.221,1132.91,-5.29477,182.316,1286.05,5.80894,147.14,1081.45,-77.2318,418.2,1283.1,174.49,272.695,1357.53,287.808,335.635,1236.13,368.112,384.823,1125.13,347.119,321.511,1028.15,247.9,262.006,955.716,309.394,272.93,909.621,289.723,186.298,918.064,-172.689,288.307,1331.27,-291.904,363.382,1171.33,-346.452,365.071,1072.9,-302.02,221.614,983.238,-228.541,179.149,988.242,-278.531,174.854,929.915,-259.421,96.8332,964.003,138.932,289.758,909.296,-93.2901,298.244,913.986,73.0309,466.695,1000.41,3.85399,469.838,1003.86,213.38,270.968,575.19,203.945,254.807,489.211,187.658,447.672,532.567,162.65,609.69,571.38,104.333,624.751,638.377,139.83,689.214,409.095,-122.251,368.327,617.556,-77.4197,354.07,424.626,-80.5595,398.808,315.313,-20.1773,525.925,99.6355,32.4508,605.942,73.1195,20.2336,364.634,40.0807
0.075,53.469,175.659,1591.06,-91.1903,171.152,1578.61,38.2072,328.74,1501.31,-67.6818,332.378,1497.95,-6.74954,341.8,1391.68,23.2949,405.864,1134.61,-3.92595,182.16,1288.51,7.14179,146.983,1083.9,-77.8246,417.582,1284.8,174.755,274.673,1359.72,287.402,339.704,1239.06,367.183,390.788,1128.46,347.264,327.889,1030.98,248.951,267.481,958.033,310.365,279.629,912.079,291.899,192.563,920,-172.122,286.936,1334.16,-292.323,358.629,1173.26,-346.759,358.327,1075.11,-299.25,212.911,990.704,-225.277,171.867,997.724,-274.669,164.746,939.159,-254.59,88.2242,976.018,139.115,289.566,912.597,-93.3783,298.326,914.616,71.0951,466.71,1002.97,2.26421,469.51,1006.12,212.484,261.736,581.801,202.371,242.711,495.875,186.761,437.884,530.854,162.293,601.418,562.423,103.846,620.262,628.458,140.587,672.273,396.141,-121.312,377.46,617.613,-76.4984,369.163,424.439,-79.8664,415.742,315.609,-20.2062,545.78,101.326,32.1052,626.147,75.7193,20.4904,385.679,40.0135
0.0791666666666667,54.1391,175.665,1593.51,-90.4911,171.035,1580.92,38.8234,328.877,1504.07,-67.0675,332.384,1500.55,-6.55747,342.065,1393.7,22.1583,405.416,1136.48,-2.51696,182.008,1291.25,8.49071,146.677,1086.67,-78.3827,416.922,1286.68,174.996,276.713,1362.14,286.978,343.773,1242.29,366.236,396.695,1132.09,347.317,334.161,1034.2,249.864,272.902,960.8,311.186,286.154,914.985,293.816,198.696,922.438,-171.505,285.564,1337.33,-292.659,353.935,1175.55,-346.952,351.755,1077.7,-296.326,204.6,998.665,-221.898,165.019,1007.69,-270.609,155.099,948.957,-249.621,80.1693,988.553,139.15,289.151,916.121,-93.3418,298.15,915.318,69.0854,466.629,1005.64,0.43429,469.038,1008.53,211.434,252.952,588.808,200.651,231.17,502.887,185.716,428.352,529.121,161.82,593.177,553.008,103.23,615.772,617.818,141.25,654.923,383.124,-120.424,386.425,618.283,-75.5687,384.227,425.123,-79.1967,432.726,316.671,-20.2541,565.42,103.416,31.6813,646.128,78.9107,20.8085,406.733,39.9961
0.0833333333333333,54.8225,175.664,1596.18,-89.7759,170.936,1583.43,39.4931,329.017,1507.07,-66.398,332.411,1503.36,-6.36899,342.305,1395.92,20.972,404.886,1138.51,-1.07303,181.86,1294.25,9.84905,146.221,1089.74,-78.9273,416.213,1288.74,175.21,278.8,1364.75,286.536,347.827,1245.78,365.27,402.531,1136,347.284,340.311,1037.78,250.651,278.254,963.973,311.876,292.492,918.296,295.489,204.683,925.329,-170.846,284.185,1340.73,-292.922,349.306,1178.16,-347.051,345.357,1080.66,-293.278,196.701,1007.06,-218.431,158.63,1018.06,-266.388,145.946,959.242,-244.541,72.6977,1001.52,139.011,288.521,919.803,-93.2082,297.738,916.106,67.1036,466.438,1008.38,-1.55126,468.427,1011.08,210.255,244.625,596.134,198.804,220.209,510.142,184.538,419.043,527.323,161.24,584.888,543.148,102.503,611.174,606.48,141.796,637.125,370.116,-119.606,395.18,619.557,-74.66,399.272,426.618,-78.5736,449.696,318.503,-20.3257,584.784,105.935,31.1974,665.816,82.7539,21.187,427.796,40.0235
0.0875,55.5185,175.657,1599.04,-89.0462,170.857,1586.11,40.2143,329.156,1510.27,-65.6755,332.458,1506.37,-6.19435,342.501,1398.34,19.7415,404.283,1140.69,0.399938,181.717,1297.48,11.2105,145.617,1093.07,-79.481,415.449,1290.97,175.396,280.915,1367.54,286.075,351.85,1249.51,364.287,408.28,1140.17,347.17,346.323,1041.69,251.321,283.525,967.503,312.452,298.634,921.969,296.936,210.512,928.621,-170.149,282.792,1344.35,-293.118,344.746,1181.07,-347.073,339.131,1083.94,-290.131,189.227,1015.83,-214.903,152.718,1028.76,-262.044,137.31,969.947,-239.378,65.8306,1014.85,138.685,287.686,923.586,-93.0102,297.118,917,65.2382,466.122,1011.2,-3.60054,467.672,1013.74,208.971,236.756,603.705,196.849,209.845,517.538,183.247,409.925,525.416,160.566,576.475,532.863,101.684,606.365,594.474,142.204,618.85,357.192,-118.88,403.695,621.404,-73.8111,414.309,428.857,-78.0234,466.591,321.099,-20.4245,603.804,108.904,30.6805,685.127,87.296,21.6203,448.862,40.0839
0.0916666666666667,56.2263,175.647,1602.06,-88.3034,170.799,1588.95,40.9842,329.292,1513.65,-64.9031,332.523,1509.54,-6.04144,342.637,1400.93,18.4735,403.618,1143,1.89547,181.582,1300.91,12.5691,144.873,1096.64,-80.0658,414.625,1293.36,175.553,283.042,1370.49,285.595,355.828,1253.45,363.286,413.929,1144.56,346.982,352.186,1045.9,251.885,288.704,971.346,312.928,304.576,925.957,298.179,216.173,932.261,-169.421,281.38,1348.14,-293.254,340.26,1184.25,-347.036,333.076,1087.51,-286.915,182.189,1024.92,-211.339,147.295,1039.7,-257.616,129.208,981,-234.156,59.581,1028.43,138.168,286.656,927.422,-92.7815,296.324,918.022,63.5593,465.667,1014.09,-5.62138,466.768,1016.5,207.605,229.336,611.448,194.806,200.087,524.976,181.865,400.965,523.355,159.807,567.862,522.176,100.793,601.249,581.843,142.456,600.08,344.421,-118.27,411.945,623.784,-73.0684,429.331,431.775,-77.5742,483.359,324.444,-20.553,622.41,112.331,30.1645,703.963,92.5674,22.0971,469.915,40.1605
0.0958333333333333,56.9451,175.636,1605.23,-87.5487,170.765,1591.93,41.7992,329.424,1517.17,-64.0844,332.605,1512.84,-5.91586,342.704,1403.69,17.1756,402.9,1145.43,3.40654,181.458,1304.51,13.9198,143.997,1100.42,-80.7029,413.738,1295.89,175.682,285.161,1373.56,285.097,359.742,1257.55,362.268,419.465,1149.15,346.726,357.89,1050.37,252.355,293.777,975.452,313.319,310.316,930.213,299.241,221.663,936.195,-168.665,279.946,1352.06,-293.338,335.853,1187.67,-346.959,327.187,1091.34,-283.654,175.59,1034.26,-207.763,142.368,1050.81,-253.138,121.648,992.327,-228.9,53.9546,1042.2,137.469,285.443,931.275,-92.5532,295.388,919.194,62.1142,465.062,1017.05,-7.52753,465.706,1019.36,206.179,222.351,619.292,192.696,190.936,532.362,180.413,392.131,521.097,158.975,558.978,511.117,99.8472,595.74,568.635,142.536,580.811,331.869,-117.799,419.912,626.649,-72.4806,444.299,435.314,-77.2525,499.957,328.52,-20.7131,640.527,116.214,29.686,722.217,98.581,22.6001,490.93,40.2327
